cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0883,neutral_boundary_replication,75.0,west_north,transport,TP_0542,TP_0676,3.8484126657252213,0.801762114537445,0.0,0.0365172732051138,0.0365172732051138,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0676; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0884,neutral_boundary_replication,75.0,west_north,transport,TP_0141,TP_0326,3.8381738369427207,0.8002936857562408,0.0,0.0088548154905871,0.0088548154905871,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0885,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,2.5741985948977635,0.5829662261380323,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0891,anchor_like_replication,75.0,east_north,residential,TP_0433,TP_0492,6.520624611142247,0.933920704845815,0.0,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,55.0,20.0
TP_0894,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.1823321691694035,0.05433186490455213,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0896,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,1.587022331775347,0.2026431718061674,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0898,neutral_boundary_replication,75.0,east_north,residential,TP_0857,TP_0301,3.1111066924364024,0.7092511013215859,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0902,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.429621371340594,0.1395007342143906,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0903,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.2615342969758532,0.06901615271659324,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0904,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,0.8540671904232323,0.00881057268722467,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0905,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,1.277120219384257,0.07488986784140969,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0906,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0141,TP_0326,2.934880246577453,0.6769456681350955,0.0,0.0115486860487398,0.0115486860487398,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0907,neutral_boundary_replication,75.0,west_north,residential,TP_0857,TP_0301,1.3567652508171275,0.10572687224669604,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0909,neutral_boundary_replication,75.0,west_north,transport,TP_0141,TP_0326,3.0389632013951906,0.6916299559471366,0.0,0.0279266214234989,0.0279266214234989,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,10.0,75.0,10.0,20.0
TP_0910,neutral_boundary_replication,75.0,west_north,other,TP_0857,TP_0301,9.271943243543724,0.9823788546255506,0.0,0.0,0.288923429797322,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,75.0,20.0
TP_0911,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,1.488438125547442,0.16152716593245228,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,20.0
TP_0912,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0141,TP_0326,2.7730995067910986,0.6343612334801763,0.0,0.0130823315614758,0.0130823315614758,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0326; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0913,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,2.295193066920666,0.49926578560939794,0.0,0.0,0.0,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0914,neutral_boundary_replication,75.0,west_north,civic_institutional,TP_0857,TP_0301,2.212106218546918,0.47430249632892807,0.0,0.0,0.0005340814210002,neutral_diversity_improvement,"neutral_boundary_replication; supports neutral diversity TP_0301; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",40.0,15.0,10.0,75.0,10.0,55.0
TP_0918,anchor_like_replication,75.0,east_north,transport,TP_0433,TP_0492,11.473792706221541,0.9985315712187959,0.0,0.0,0.1115793198135786,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,75.0,20.0
TP_0919,anchor_like_replication,75.0,east_north,transport,TP_0433,TP_0492,3.280888741341197,0.7312775330396476,0.0500529972912495,0.0,0.0,anchor_shortfall_improvement|neutral_diversity_improvement,"anchor_like_replication; supports anchor shortfall TP_0433; supports neutral diversity TP_0492; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",20.0,15.0,75.0,75.0,10.0,20.0
