cell_id,scenario,task_name,target_path,status,runtime_used,note,claim_boundary
TP_0972,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0116,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0116/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,all,cdsm_base_vegetation_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/dsm_vegetation_tile_base.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,overhead_as_canopy,overhead_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/dsm_overhead_canopy_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,overhead_as_canopy,cdsm_overhead_as_canopy_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/dsm_vegetation_tile_overhead_as_canopy.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,base,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/svf_base/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0641,overhead_as_canopy,scenario_svf_svfs_zip,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0641/svf_overhead_as_canopy/svfs.zip,PENDING_QGIS_SVF_GENERATION,qgis_umep_processing,Do not fabricate svfs.zip from full-AOI SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0230,all,dsm_buildings_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0230/dsm_buildings_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0230,all,flat_dem_tile,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0230/dsm_dem_flat_tile.tif,CREATED_BY_PYTHON_RASTERIO,python_rasterio,,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
